,album,track_title,lyric,line,year,title_lemmas,lyric_type
4088,reputation,Don't Blame Me,"If it doesn't, you ain't doin' it right",16,2017,['blame'],chorus
4089,reputation,Don't Blame Me,"Lord, save me, my drug is my baby",17,2017,['blame'],chorus
4090,reputation,Don't Blame Me,I'll be usin' for the rest of my life,18,2017,['blame'],chorus
4091,reputation,Don't Blame Me,"Don't blame me, your love made me crazy",19,2017,['blame'],chorus
4092,reputation,Don't Blame Me,"If it doesn't, you ain't doin' it right",20,2017,['blame'],chorus
4093,reputation,Don't Blame Me,"Oh, Lord, save me, my drug is my baby",21,2017,['blame'],chorus
4094,reputation,Don't Blame Me,I'll be usin' for the rest of my life,22,2017,['blame'],chorus
4105,reputation,Don't Blame Me,"Don't blame me, your love made me crazy",33,2017,['blame'],chorus
4106,reputation,Don't Blame Me,"If it doesn't, you ain't doin' it right",34,2017,['blame'],chorus
4107,reputation,Don't Blame Me,"Lord, save me, my drug is my baby",35,2017,['blame'],chorus
4108,reputation,Don't Blame Me,I'll be usin' for the rest of my life,36,2017,['blame'],chorus
4109,reputation,Don't Blame Me,"Don't blame me, your love made me crazy",37,2017,['blame'],chorus
4110,reputation,Don't Blame Me,"If it doesn't, you ain't doin' it right",38,2017,['blame'],chorus
4111,reputation,Don't Blame Me,"Oh, Lord, save me, my drug is my baby",39,2017,['blame'],chorus
4112,reputation,Don't Blame Me,I'll be usin' for the rest of my life,40,2017,['blame'],chorus
4113,reputation,Don't Blame Me,"I get so high, oh!",41,2017,['blame'],chorus
4114,reputation,Don't Blame Me,"Every time you're, every time you're lovin' me",42,2017,['blame'],chorus
4115,reputation,Don't Blame Me,You're lovin' me,43,2017,['blame'],chorus
4119,reputation,Don't Blame Me,"Every time you're, every time you're lovin' me",47,2017,['blame'],chorus
4120,reputation,Don't Blame Me,"Oh, Lord, save me",48,2017,['blame'],chorus
4121,reputation,Don't Blame Me,My drug is my baby,49,2017,['blame'],chorus
4122,reputation,Don't Blame Me,I'll be usin' for the rest of my life,50,2017,['blame'],chorus
4124,reputation,Don't Blame Me,"Don't blame me, your love made me crazy",52,2017,['blame'],chorus
4126,reputation,Don't Blame Me,"Lord, save me, my drug is my baby",54,2017,['blame'],chorus
4128,reputation,Don't Blame Me,"Don't blame me, your love made me crazy",56,2017,['blame'],chorus
4130,reputation,Don't Blame Me,"Oh, Lord, save me, my drug is my baby",58,2017,['blame'],chorus
4132,reputation,Don't Blame Me,"I get so high, oh!",60,2017,['blame'],chorus
4133,reputation,Don't Blame Me,"Every time you're, every time you're lovin' me",61,2017,['blame'],chorus
4134,reputation,Don't Blame Me,You're lovin' me,62,2017,['blame'],chorus
4135,reputation,Don't Blame Me,"Oh, Lord, save me",63,2017,['blame'],chorus
4136,reputation,Don't Blame Me,My drug is my baby,64,2017,['blame'],chorus
4137,reputation,Don't Blame Me,I'll be usin' for the rest of my life,65,2017,['blame'],chorus
4138,reputation,Delicate,This ain't for the best,1,2017,['delicate'],chorus
4139,reputation,Delicate,"My reputation's never been worse, so",2,2017,['delicate'],chorus
4140,reputation,Delicate,You must like me for me,3,2017,['delicate'],chorus
4141,reputation,Delicate,We can't make,4,2017,['delicate'],chorus
4142,reputation,Delicate,"Any promises now, can we, babe?",5,2017,['delicate'],chorus
4143,reputation,Delicate,But you can make me a drink,6,2017,['delicate'],chorus
4150,reputation,Delicate,Cause I like you,13,2017,['delicate'],chorus
4151,reputation,Delicate,This ain't for the best,14,2017,['delicate'],chorus
4152,reputation,Delicate,"My reputation's never been worse, so",15,2017,['delicate'],chorus
4153,reputation,Delicate,You must like me for me,16,2017,['delicate'],chorus
4155,reputation,Delicate,We can't make,18,2017,['delicate'],chorus
4156,reputation,Delicate,"Any promises now, can we, babe?",19,2017,['delicate'],chorus
4157,reputation,Delicate,But you can make me a drink,20,2017,['delicate'],chorus
4158,reputation,Delicate,Is it cool that I said all that?,21,2017,['delicate'],chorus
4159,reputation,Delicate,Is it chill that you're in my head?,22,2017,['delicate'],chorus
4160,reputation,Delicate,Cause I know that it's delicate (delicate),23,2017,['delicate'],chorus
4161,reputation,Delicate,Is it cool that I said all that?,24,2017,['delicate'],chorus
4162,reputation,Delicate,Is it too soon to do this yet?,25,2017,['delicate'],chorus
4163,reputation,Delicate,Cause I know that it's delicate,26,2017,['delicate'],chorus
4164,reputation,Delicate,Isn't it? Isn't it? Isn't it? Isn't it?,27,2017,['delicate'],chorus
4165,reputation,Delicate,Isn't it? Isn't it? Isn't it?,28,2017,['delicate'],chorus
4173,reputation,Delicate,Cause I like you,36,2017,['delicate'],chorus
4174,reputation,Delicate,This ain't for the best,37,2017,['delicate'],chorus
4175,reputation,Delicate,"My reputation's never been worse, so",38,2017,['delicate'],chorus
4176,reputation,Delicate,You must like me for me,39,2017,['delicate'],chorus
4178,reputation,Delicate,We can't make,41,2017,['delicate'],chorus
4179,reputation,Delicate,"Any promises now, can we, babe?",42,2017,['delicate'],chorus
4180,reputation,Delicate,But you can make me a drink,43,2017,['delicate'],chorus
4181,reputation,Delicate,Is it cool that I said all that?,44,2017,['delicate'],chorus
4182,reputation,Delicate,Is it chill that you're in my head?,45,2017,['delicate'],chorus
4183,reputation,Delicate,Cause I know that it's delicate (delicate),46,2017,['delicate'],chorus
4184,reputation,Delicate,Is it cool that I said all that?,47,2017,['delicate'],chorus
4185,reputation,Delicate,Is it too soon to do this yet?,48,2017,['delicate'],chorus
4186,reputation,Delicate,Cause I know that it's delicate,49,2017,['delicate'],chorus
4187,reputation,Delicate,Isn't it? Isn't it? Isn't it? Isn't it?,50,2017,['delicate'],chorus
4188,reputation,Delicate,Isn't it? Isn't it? Isn't it?,51,2017,['delicate'],chorus
4189,reputation,Delicate,Isn't it delicate?,52,2017,['delicate'],chorus
4194,reputation,Delicate,Cause I like you,57,2017,['delicate'],chorus
4195,reputation,Delicate,Is it cool that I said all that?,58,2017,['delicate'],chorus
4196,reputation,Delicate,Is it chill that you're in my head?,59,2017,['delicate'],chorus
4197,reputation,Delicate,Cause I know that it's delicate (delicate),60,2017,['delicate'],chorus
4198,reputation,Delicate,"(Yeah, I want you)",61,2017,['delicate'],chorus
4199,reputation,Delicate,Is it cool that I said all that?,62,2017,['delicate'],chorus
4200,reputation,Delicate,Is it too soon to do this yet?,63,2017,['delicate'],chorus
4201,reputation,Delicate,Cause I know that it's delicate (delicate),64,2017,['delicate'],chorus
4202,reputation,Delicate,Cause I like you,65,2017,['delicate'],chorus
4203,reputation,Delicate,Is it cool that I said all that?,66,2017,['delicate'],chorus
4204,reputation,Delicate,Isn't it? Isn't it? Isn't it? Isn't it?,67,2017,['delicate'],chorus
4205,reputation,Delicate,Is it chill that you're in my head?,68,2017,['delicate'],chorus
4206,reputation,Delicate,Isn't it? Isn't it? Isn't it? Isn't it?,69,2017,['delicate'],chorus
4207,reputation,Delicate,Cause I know that it's delicate,70,2017,['delicate'],chorus
4208,reputation,Delicate,Isn't it? Isn't it? Isn't it? Isn't it?,71,2017,['delicate'],chorus
4209,reputation,Delicate,"(Yeah, I want you)",72,2017,['delicate'],chorus
4210,reputation,Delicate,Is it cool that I said all that?,73,2017,['delicate'],chorus
4211,reputation,Delicate,Isn't it? Isn't it? Isn't it? Isn't it?,74,2017,['delicate'],chorus
4212,reputation,Delicate,Is it too soon to do this yet?,75,2017,['delicate'],chorus
4213,reputation,Delicate,Isn't it? Isn't it? Isn't it?,76,2017,['delicate'],chorus
4214,reputation,Delicate,Cause I know that it's delicate,77,2017,['delicate'],chorus
4215,reputation,Delicate,Isn't it delicate?,78,2017,['delicate'],chorus
4224,reputation,Look What You Made Me Do,"But I got smarter, I got harder in the nick of time",9,2017,['look'],chorus
4225,reputation,Look What You Made Me Do,"Honey, I rose up from the dead, I do it all the time",10,2017,['look'],chorus
4226,reputation,Look What You Made Me Do,"I've got a list of names and yours is in red, underlined",11,2017,['look'],chorus
4227,reputation,Look What You Made Me Do,"I check it once, then I check it twice, oh!",12,2017,['look'],chorus
4228,reputation,Look What You Made Me Do,"Ooh, look what you made me do",13,2017,['look'],chorus
4229,reputation,Look What You Made Me Do,Look what you made me do,14,2017,['look'],chorus
4230,reputation,Look What You Made Me Do,Look what you just made me do,15,2017,['look'],chorus
4231,reputation,Look What You Made Me Do,Look what you just made me,16,2017,['look'],chorus
4232,reputation,Look What You Made Me Do,"Ooh, look what you made me do",17,2017,['look'],chorus
4233,reputation,Look What You Made Me Do,Look what you made me do,18,2017,['look'],chorus
4234,reputation,Look What You Made Me Do,Look what you just made me do,19,2017,['look'],chorus
4235,reputation,Look What You Made Me Do,Look what you just made me do,20,2017,['look'],chorus
4244,reputation,Look What You Made Me Do,"But I got smarter, I got harder in the nick of time",29,2017,['look'],chorus
4245,reputation,Look What You Made Me Do,"Honey, I rose up from the dead, I do it all the time",30,2017,['look'],chorus
4246,reputation,Look What You Made Me Do,"I've got a list of names and yours is in red, underlined",31,2017,['look'],chorus
4247,reputation,Look What You Made Me Do,"I check it once, then I check it twice, oh!",32,2017,['look'],chorus
4248,reputation,Look What You Made Me Do,"Ooh, look what you made me do",33,2017,['look'],chorus
4249,reputation,Look What You Made Me Do,Look what you made me do,34,2017,['look'],chorus
4250,reputation,Look What You Made Me Do,Look what you just made me do,35,2017,['look'],chorus
4251,reputation,Look What You Made Me Do,Look what you just made me,36,2017,['look'],chorus
4252,reputation,Look What You Made Me Do,"Ooh, look what you made me do",37,2017,['look'],chorus
4253,reputation,Look What You Made Me Do,Look what you made me do,38,2017,['look'],chorus
4254,reputation,Look What You Made Me Do,Look what you just made me do,39,2017,['look'],chorus
4255,reputation,Look What You Made Me Do,Look what you just made me do,40,2017,['look'],chorus
4256,reputation,Look What You Made Me Do,I don't trust nobody and nobody trusts me,41,2017,['look'],chorus
4257,reputation,Look What You Made Me Do,I'll be the actress starring in your bad dreams,42,2017,['look'],chorus
4258,reputation,Look What You Made Me Do,I don't trust nobody and nobody trusts me,43,2017,['look'],chorus
4259,reputation,Look What You Made Me Do,I'll be the actress starring in your bad dreams,44,2017,['look'],chorus
4260,reputation,Look What You Made Me Do,I don't trust nobody and nobody trusts me,45,2017,['look'],chorus
4261,reputation,Look What You Made Me Do,I'll be the actress starring in your bad dreams,46,2017,['look'],chorus
4262,reputation,Look What You Made Me Do,I don't trust nobody and nobody trusts me,47,2017,['look'],chorus
4263,reputation,Look What You Made Me Do,I'll be the actress starring in your bad dreams,48,2017,['look'],chorus
4265,reputation,Look What You Made Me Do,Look what you made me do,50,2017,['look'],chorus
4266,reputation,Look What You Made Me Do,Look what you just made me do,51,2017,['look'],chorus
4267,reputation,Look What You Made Me Do,Look what you just made me,52,2017,['look'],chorus
4268,reputation,Look What You Made Me Do,"Ooh, look what you made me do",53,2017,['look'],chorus
4269,reputation,Look What You Made Me Do,Look what you made me do,54,2017,['look'],chorus
4273,reputation,Look What You Made Me Do,"Ooh, look what you made me do",58,2017,['look'],chorus
4274,reputation,Look What You Made Me Do,Look what you made me do,59,2017,['look'],chorus
4275,reputation,Look What You Made Me Do,Look what you just made me do,60,2017,['look'],chorus
4276,reputation,Look What You Made Me Do,Look what you just made me,61,2017,['look'],chorus
4277,reputation,Look What You Made Me Do,"Ooh, look what you made me do",62,2017,['look'],chorus
4278,reputation,Look What You Made Me Do,Look what you made me do,63,2017,['look'],chorus
4279,reputation,Look What You Made Me Do,Look what you just made me do,64,2017,['look'],chorus
4280,reputation,Look What You Made Me Do,Look what you just made me do,65,2017,['look'],chorus
4281,reputation,Look What You Made Me Do,"Ooh, look what you made me do",66,2017,['look'],chorus
4282,reputation,Look What You Made Me Do,Look what you made me do,67,2017,['look'],chorus
4283,reputation,Look What You Made Me Do,Look what you just made me do,68,2017,['look'],chorus
4284,reputation,Look What You Made Me Do,Look what you just made me,69,2017,['look'],chorus
4285,reputation,Look What You Made Me Do,"Ooh, look what you made me do",70,2017,['look'],chorus
4286,reputation,Look What You Made Me Do,Look what you made me do,71,2017,['look'],chorus
4287,reputation,Look What You Made Me Do,Look what you just made me do,72,2017,['look'],chorus
4288,reputation,Look What You Made Me Do,Look what you just made me do,73,2017,['look'],chorus
4291,reputation,So It Goes...,All eyes on us,3,2017,['go'],chorus
4297,reputation,So It Goes...,Cause we break down a little,9,2017,['go'],chorus
4299,reputation,So It Goes...,"Cause baby, I know what you know",11,2017,['go'],chorus
4300,reputation,So It Goes...,We can feel it,12,2017,['go'],chorus
4301,reputation,So It Goes...,And all the pieces fall,13,2017,['go'],chorus
4302,reputation,So It Goes...,Right into place,14,2017,['go'],chorus
4303,reputation,So It Goes...,Getting caught up in a moment,15,2017,['go'],chorus
4304,reputation,So It Goes...,Lipstick on your face,16,2017,['go'],chorus
4305,reputation,So It Goes...,So it goes,17,2017,['go'],chorus
4306,reputation,So It Goes...,I'm yours to keep,18,2017,['go'],chorus
4307,reputation,So It Goes...,And I'm yours to lose,19,2017,['go'],chorus
4308,reputation,So It Goes...,"You know I'm not a bad girl, but I",20,2017,['go'],chorus
4309,reputation,So It Goes...,Do bad things with you,21,2017,['go'],chorus
4310,reputation,So It Goes...,So it goes,22,2017,['go'],chorus
4313,reputation,So It Goes...,All eyes on us,25,2017,['go'],chorus
4319,reputation,So It Goes...,Cause we break down a little,31,2017,['go'],chorus
4321,reputation,So It Goes...,"Cause baby, I know what you know",33,2017,['go'],chorus
4322,reputation,So It Goes...,We can feel it,34,2017,['go'],chorus
4323,reputation,So It Goes...,And all the pieces fall,35,2017,['go'],chorus
4324,reputation,So It Goes...,Right into place,36,2017,['go'],chorus
4325,reputation,So It Goes...,Getting caught up in a moment,37,2017,['go'],chorus
4326,reputation,So It Goes...,Lipstick on your face,38,2017,['go'],chorus
4327,reputation,So It Goes...,So it goes,39,2017,['go'],chorus
4328,reputation,So It Goes...,I'm yours to keep,40,2017,['go'],chorus
4329,reputation,So It Goes...,And I'm yours to lose,41,2017,['go'],chorus
4330,reputation,So It Goes...,"You know I'm not a bad girl, but I",42,2017,['go'],chorus
4331,reputation,So It Goes...,Do bad things with you,43,2017,['go'],chorus
4332,reputation,So It Goes...,So it goes,44,2017,['go'],chorus
4333,reputation,So It Goes...,"Come here, dressed in black now",45,2017,['go'],chorus
4334,reputation,So It Goes...,"So, so, so it goes",46,2017,['go'],chorus
4335,reputation,So It Goes...,Scratches down your back now,47,2017,['go'],chorus
4336,reputation,So It Goes...,"So, so, so it goes",48,2017,['go'],chorus
4337,reputation,So It Goes...,You did a number on me,49,2017,['go'],chorus
4338,reputation,So It Goes...,"But, honestly, baby, who's counting?",50,2017,['go'],chorus
4340,reputation,So It Goes...,"But, honestly, baby, who's counting?",52,2017,['go'],chorus
4341,reputation,So It Goes...,You did a number on me,53,2017,['go'],chorus
4342,reputation,So It Goes...,"But, honestly, baby, who's counting?",54,2017,['go'],chorus
4346,reputation,So It Goes...,Right into place,58,2017,['go'],chorus
4348,reputation,So It Goes...,Lipstick on your face,60,2017,['go'],chorus
4352,reputation,So It Goes...,"You know I'm not a bad girl, but I",64,2017,['go'],chorus
4353,reputation,So It Goes...,Do bad things with you,65,2017,['go'],chorus
4354,reputation,So It Goes...,So it goes,66,2017,['go'],chorus
4355,reputation,So It Goes...,"Come here, dressed in black now",67,2017,['go'],chorus
4356,reputation,So It Goes...,"So, so, so it goes",68,2017,['go'],chorus
4357,reputation,So It Goes...,Scratches down your back now,69,2017,['go'],chorus
4358,reputation,So It Goes...,"So, so, so it goes",70,2017,['go'],chorus
4359,reputation,So It Goes...,"Come here, dressed in black now",71,2017,['go'],chorus
4360,reputation,So It Goes...,"So, so, so it goes",72,2017,['go'],chorus
4361,reputation,So It Goes...,Scratches down your back now,73,2017,['go'],chorus
4362,reputation,So It Goes...,"So, so, so it goes",74,2017,['go'],chorus
4364,reputation,Gorgeous,You should take it as a compliment,2,2017,['gorgeous'],chorus
4374,reputation,Gorgeous,You're so gorgeous,12,2017,['gorgeous'],chorus
4375,reputation,Gorgeous,I can't say anything to your face,13,2017,['gorgeous'],chorus
4376,reputation,Gorgeous,Cause look at your face,14,2017,['gorgeous'],chorus
4377,reputation,Gorgeous,And I'm so furious,15,2017,['gorgeous'],chorus
4378,reputation,Gorgeous,At you for making me feel this way,16,2017,['gorgeous'],chorus
4379,reputation,Gorgeous,But what can I say?,17,2017,['gorgeous'],chorus
4380,reputation,Gorgeous,You're gorgeous,18,2017,['gorgeous'],chorus
4381,reputation,Gorgeous,You should take it as a compliment,19,2017,['gorgeous'],chorus
4391,reputation,Gorgeous,You're so gorgeous,29,2017,['gorgeous'],chorus
4392,reputation,Gorgeous,I can't say anything to your face,30,2017,['gorgeous'],chorus
4393,reputation,Gorgeous,Cause look at your face,31,2017,['gorgeous'],chorus
4394,reputation,Gorgeous,And I'm so furious,32,2017,['gorgeous'],chorus
4395,reputation,Gorgeous,At you for making me feel this way,33,2017,['gorgeous'],chorus
4396,reputation,Gorgeous,But what can I say?,34,2017,['gorgeous'],chorus
4397,reputation,Gorgeous,You're gorgeous,35,2017,['gorgeous'],chorus
4398,reputation,Gorgeous,You make me so happy it turns back to sad,36,2017,['gorgeous'],chorus
4399,reputation,Gorgeous,There's nothing I hate more than what I can't have,37,2017,['gorgeous'],chorus
4400,reputation,Gorgeous,And you are so gorgeous it makes me so mad,38,2017,['gorgeous'],chorus
4402,reputation,Gorgeous,There's nothing I hate more than what I can't have,40,2017,['gorgeous'],chorus
4406,reputation,Gorgeous,You're so gorgeous,44,2017,['gorgeous'],chorus
4407,reputation,Gorgeous,I can't say anything to your face,45,2017,['gorgeous'],chorus
4408,reputation,Gorgeous,Cause look at your face,46,2017,['gorgeous'],chorus
4409,reputation,Gorgeous,And I'm so furious,47,2017,['gorgeous'],chorus
4410,reputation,Gorgeous,At you for making me feel this way,48,2017,['gorgeous'],chorus
4411,reputation,Gorgeous,But what can I say?,49,2017,['gorgeous'],chorus
4412,reputation,Gorgeous,You're gorgeous,50,2017,['gorgeous'],chorus
4413,reputation,Gorgeous,You make me so happy it turns back to sad,51,2017,['gorgeous'],chorus
4414,reputation,Gorgeous,There's nothing I hate more than what I can't have,52,2017,['gorgeous'],chorus
4415,reputation,Gorgeous,And you are so gorgeous it makes me so mad,53,2017,['gorgeous'],chorus
4416,reputation,Gorgeous,You're gorgeous,54,2017,['gorgeous'],chorus
4417,reputation,Gorgeous,You make me so happy it turns back to sad,55,2017,['gorgeous'],chorus
4418,reputation,Gorgeous,There's nothing I hate more than what I can't have,56,2017,['gorgeous'],chorus
4420,reputation,Gorgeous,You're gorgeous,58,2017,['gorgeous'],chorus
4421,reputation,Getaway Car,"No, nothing good starts in a getaway car",1,2017,"['Getaway', 'car']",chorus
4430,reputation,Getaway Car,X marks the spot where we fell apart,10,2017,"['Getaway', 'car']",chorus
4432,reputation,Getaway Car,"I knew it from the first Old Fashioned, we were cursed",12,2017,"['Getaway', 'car']",chorus
4434,reputation,Getaway Car,(Oh!),14,2017,"['Getaway', 'car']",chorus
4435,reputation,Getaway Car,You were drivin' the getaway car,15,2017,"['Getaway', 'car']",chorus
4437,reputation,Getaway Car,Don't pretend it's such a mystery,17,2017,"['Getaway', 'car']",chorus
4438,reputation,Getaway Car,Think about the place where you first met me,18,2017,"['Getaway', 'car']",chorus
4439,reputation,Getaway Car,Ridin' in a getaway car,19,2017,"['Getaway', 'car']",chorus
4440,reputation,Getaway Car,There were sirens in the beat of your heart,20,2017,"['Getaway', 'car']",chorus
4442,reputation,Getaway Car,Think about the place where you first met me,22,2017,"['Getaway', 'car']",chorus
4443,reputation,Getaway Car,"In a getaway car, oh-oh-oh",23,2017,"['Getaway', 'car']",chorus
4444,reputation,Getaway Car,"No, they never get far, oh-oh-ahh",24,2017,"['Getaway', 'car']",chorus
4445,reputation,Getaway Car,"No, nothing good starts in a getaway car",25,2017,"['Getaway', 'car']",chorus
4454,reputation,Getaway Car,X marks the spot where we fell apart,34,2017,"['Getaway', 'car']",chorus
4456,reputation,Getaway Car,"I knew it from the first Old Fashioned, we were cursed",36,2017,"['Getaway', 'car']",chorus
4458,reputation,Getaway Car,(Oh!),38,2017,"['Getaway', 'car']",chorus
4459,reputation,Getaway Car,You were drivin' the getaway car,39,2017,"['Getaway', 'car']",chorus
4461,reputation,Getaway Car,Don't pretend it's such a mystery,41,2017,"['Getaway', 'car']",chorus
4462,reputation,Getaway Car,Think about the place where you first met me,42,2017,"['Getaway', 'car']",chorus
4463,reputation,Getaway Car,Ridin' in a getaway car,43,2017,"['Getaway', 'car']",chorus
4464,reputation,Getaway Car,There were sirens in the beat of your heart,44,2017,"['Getaway', 'car']",chorus
4465,reputation,Getaway Car,Shoulda' known I'd be the first to leave,45,2017,"['Getaway', 'car']",chorus
4466,reputation,Getaway Car,Think about the place where you first met me,46,2017,"['Getaway', 'car']",chorus
4467,reputation,Getaway Car,"In a getaway car, oh-oh-oh",47,2017,"['Getaway', 'car']",chorus
4468,reputation,Getaway Car,"No, they never get far, oh-oh-ahh",48,2017,"['Getaway', 'car']",chorus
4469,reputation,Getaway Car,"No, nothing good starts in a getaway car",49,2017,"['Getaway', 'car']",chorus
4479,reputation,Getaway Car,(Oh!),59,2017,"['Getaway', 'car']",chorus
4482,reputation,Getaway Car,Don't pretend it's such a mystery,62,2017,"['Getaway', 'car']",chorus
4483,reputation,Getaway Car,Think about the place where you first met me,63,2017,"['Getaway', 'car']",chorus
4484,reputation,Getaway Car,Ridin' in a getaway car,64,2017,"['Getaway', 'car']",chorus
4486,reputation,Getaway Car,Shoulda' known I'd be the first to leave,66,2017,"['Getaway', 'car']",chorus
4487,reputation,Getaway Car,Think about the place where you first met me,67,2017,"['Getaway', 'car']",chorus
4488,reputation,Getaway Car,"In a getaway car, oh-oh-oh",68,2017,"['Getaway', 'car']",chorus
4489,reputation,Getaway Car,"No, they never get far, oh-oh-ahh",69,2017,"['Getaway', 'car']",chorus
4490,reputation,Getaway Car,"No, nothing good starts in a getaway car",70,2017,"['Getaway', 'car']",chorus
4492,reputation,Getaway Car,I was cryin' in a getaway car,72,2017,"['Getaway', 'car']",chorus
4493,reputation,Getaway Car,I was dyin' in a getaway car,73,2017,"['Getaway', 'car']",chorus
4494,reputation,Getaway Car,Said goodbye in a getaway car,74,2017,"['Getaway', 'car']",chorus
4495,reputation,Getaway Car,Ridin' in a getaway car,75,2017,"['Getaway', 'car']",chorus
4496,reputation,Getaway Car,I was cryin' in a getaway car,76,2017,"['Getaway', 'car']",chorus
4497,reputation,Getaway Car,I was dyin' in a getaway car,77,2017,"['Getaway', 'car']",chorus
4498,reputation,Getaway Car,Said goodbye in a getaway car,78,2017,"['Getaway', 'car']",chorus
4503,reputation,King of My Heart,"Salute to me, I'm your American Queen",5,2017,"['King', 'heart']",chorus
4504,reputation,King of My Heart,And you move to me like I'm a Motown beat,6,2017,"['King', 'heart']",chorus
4505,reputation,King of My Heart,And we rule the kingdom inside my room,7,2017,"['King', 'heart']",chorus
4506,reputation,King of My Heart,Cause all the boys and their expensive cars,8,2017,"['King', 'heart']",chorus
4507,reputation,King of My Heart,With their Range Rovers and their Jaguars,9,2017,"['King', 'heart']",chorus
4508,reputation,King of My Heart,Never took me quite where you do,10,2017,"['King', 'heart']",chorus
4509,reputation,King of My Heart,"And all at once, you are the one I have been waiting for",11,2017,"['King', 'heart']",chorus
4510,reputation,King of My Heart,"King of my heart, body, and soul, ooh whoa",12,2017,"['King', 'heart']",chorus
4511,reputation,King of My Heart,"And all at once, you're all I want, I'll never let you go",13,2017,"['King', 'heart']",chorus
4512,reputation,King of My Heart,"King of my heart, body, and soul, ooh whoa",14,2017,"['King', 'heart']",chorus
4513,reputation,King of My Heart,"And all at once, I've been waiting, waiting",15,2017,"['King', 'heart']",chorus
4514,reputation,King of My Heart,"Ooh whoa, ooh whoa",16,2017,"['King', 'heart']",chorus
4516,reputation,King of My Heart,"Body and soul, ooh whoa",18,2017,"['King', 'heart']",chorus
4517,reputation,King of My Heart,And all at once,19,2017,"['King', 'heart']",chorus
4522,reputation,King of My Heart,"Salute to me, I'm your American Queen",24,2017,"['King', 'heart']",chorus
4523,reputation,King of My Heart,And you move to me like I'm a Motown beat,25,2017,"['King', 'heart']",chorus
4524,reputation,King of My Heart,And we rule the kingdom inside my room,26,2017,"['King', 'heart']",chorus
4526,reputation,King of My Heart,Cause all the boys and their expensive cars,28,2017,"['King', 'heart']",chorus
4527,reputation,King of My Heart,With their Range Rovers and their Jaguars,29,2017,"['King', 'heart']",chorus
4528,reputation,King of My Heart,Never took me quite where you do,30,2017,"['King', 'heart']",chorus
4529,reputation,King of My Heart,"And all at once, you are the one I have been waiting for",31,2017,"['King', 'heart']",chorus
4530,reputation,King of My Heart,"King of my heart, body, and soul, ooh whoa",32,2017,"['King', 'heart']",chorus
4531,reputation,King of My Heart,"And all at once, you're all I want, I'll never let you go",33,2017,"['King', 'heart']",chorus
4532,reputation,King of My Heart,"King of my heart, body, and soul, ooh whoa",34,2017,"['King', 'heart']",chorus
4533,reputation,King of My Heart,"And all at once, I've been waiting, waiting",35,2017,"['King', 'heart']",chorus
4534,reputation,King of My Heart,"Ooh whoa, ooh whoa",36,2017,"['King', 'heart']",chorus
4536,reputation,King of My Heart,"Body and soul, ooh whoa",38,2017,"['King', 'heart']",chorus
4537,reputation,King of My Heart,And all at once,39,2017,"['King', 'heart']",chorus
4545,reputation,King of My Heart,"And all at once, you are the one I have been waiting for",47,2017,"['King', 'heart']",chorus
4546,reputation,King of My Heart,"King of my heart, body, and soul, ooh whoa",48,2017,"['King', 'heart']",chorus
4547,reputation,King of My Heart,"And all at once, you are the one I have been waiting for",49,2017,"['King', 'heart']",chorus
4548,reputation,King of My Heart,"King of my heart, body, and soul, ooh whoa",50,2017,"['King', 'heart']",chorus
4549,reputation,King of My Heart,"And all at once, you're all I want, I'll never let you go",51,2017,"['King', 'heart']",chorus
4551,reputation,King of My Heart,"And all at once, I've been waiting, waiting",53,2017,"['King', 'heart']",chorus
4554,reputation,King of My Heart,"Body and soul, ooh whoa",56,2017,"['King', 'heart']",chorus
4555,reputation,King of My Heart,And all at once,57,2017,"['King', 'heart']",chorus
4564,reputation,Dancing With Our Hands Tied,Could've spent forever with your hands in my pockets,9,2017,"['dance', 'hand', 'tie']",chorus
4565,reputation,Dancing With Our Hands Tied,Picture of your face in an invisible locket,10,2017,"['dance', 'hand', 'tie']",chorus
4566,reputation,Dancing With Our Hands Tied,You said there was nothing in the world that could stop it,11,2017,"['dance', 'hand', 'tie']",chorus
4567,reputation,Dancing With Our Hands Tied,I had a bad feeling,12,2017,"['dance', 'hand', 'tie']",chorus
4571,reputation,Dancing With Our Hands Tied,I had a bad feeling,16,2017,"['dance', 'hand', 'tie']",chorus
4572,reputation,Dancing With Our Hands Tied,But we were dancing,17,2017,"['dance', 'hand', 'tie']",chorus
4573,reputation,Dancing With Our Hands Tied,"Dancing with our hands tied, hands tied",18,2017,"['dance', 'hand', 'tie']",chorus
4574,reputation,Dancing With Our Hands Tied,"Yeah, we were dancing",19,2017,"['dance', 'hand', 'tie']",chorus
4575,reputation,Dancing With Our Hands Tied,"Like it was the first time, first time",20,2017,"['dance', 'hand', 'tie']",chorus
4576,reputation,Dancing With Our Hands Tied,"Yeah, we were dancing",21,2017,"['dance', 'hand', 'tie']",chorus
4577,reputation,Dancing With Our Hands Tied,"Dancing with our hands tied, hands tied",22,2017,"['dance', 'hand', 'tie']",chorus
4578,reputation,Dancing With Our Hands Tied,"Yeah, we were dancing",23,2017,"['dance', 'hand', 'tie']",chorus
4579,reputation,Dancing With Our Hands Tied,And I had a bad feeling,24,2017,"['dance', 'hand', 'tie']",chorus
4580,reputation,Dancing With Our Hands Tied,But we were dancing,25,2017,"['dance', 'hand', 'tie']",chorus
